,player_id,name,team,pos,round,opponents,was_home,team_goals,opposition_goals,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,ict_index,big_chances_created,value,selected,transfers_in,transfers_out
5712,149,Davies,Hull City,Defender,7,Chelsea,TRUE,1,2,1,90,0,0,0,0,0,2.8,0,5,115346,1570,9817
5713,149,Davies,Hull City,Defender,8,Bournemouth,FALSE,1,6,-1,90,0,0,0,0,0,2.1,0,5,111543,2181,6795
5714,149,Davies,Hull City,Defender,9,Stoke City,TRUE,1,2,1,90,0,0,0,0,0,3.4,0,5,104278,643,8123
5715,149,Davies,Hull City,Defender,10,Watford,FALSE,2,2,2,90,0,0,0,0,0,3.1,0,5,97968,251,6722
5716,149,Davies,Hull City,Defender,11,Southampton,TRUE,0,2,2,90,0,0,0,0,0,1.4,0,5,93354,309,5074
5717,149,Davies,Hull City,Defender,12,Sunderland,FALSE,1,1,1,90,0,0,0,0,0,5.9,0,5,90785,663,3533
5718,149,Davies,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,2,90,0,0,0,0,0,2.4,0,5,88384,298,2807
5719,149,Davies,Hull City,Defender,14,Middlesbrough,FALSE,1,1,2,90,0,0,0,0,0,1.5,0,5,86525,238,2188
5720,149,Davies,Hull City,Defender,15,Crystal Palace,TRUE,2,3,1,90,0,0,0,0,0,2.6,0,5,84785,239,2116
5721,149,Davies,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,0,90,0,0,0,0,0,3.4,0,5,82987,106,1971
5722,149,Davies,Hull City,Defender,17,West Ham United,FALSE,0,0,2,90,0,0,0,0,0,2.8,0,4.9,80643,86,2486
5723,149,Davies,Hull City,Defender,18,Manchester City,TRUE,2,3,-1,90,0,0,0,0,0,1.4,0,4.9,78606,119,2263
5724,149,Davies,Hull City,Defender,19,Everton,TRUE,2,2,4,90,0,1,0,0,0,6.5,0,4.9,76729,134,2121
5725,149,Davies,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,1,83,0,0,0,0,0,2.4,0,4.9,75579,192,1407
5726,149,Davies,Hull City,Defender,21,Bournemouth,TRUE,3,1,2,90,0,0,0,0,0,2.8,0,4.9,72074,211,3819
5727,149,Davies,Hull City,Defender,22,Chelsea,FALSE,0,2,0,58,0,0,0,0,0,1.7,0,4.9,70615,128,1675
5728,149,Davies,Hull City,Defender,23,Manchester United,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.9,67734,77,3010
5729,149,Davies,Hull City,Defender,24,Liverpool,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.9,65658,48,2131
5730,149,Davies,Hull City,Defender,25,Arsenal,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.9,63258,135,2547
5731,149,Davies,Hull City,Defender,26,Burnley,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.9,61616,96,1765
5732,149,Davies,Hull City,Defender,27,Leicester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.9,60820,38,844
5733,149,Davies,Hull City,Defender,28,Swansea City,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.9,60662,328,516
5734,149,Davies,Hull City,Defender,29,Everton,FALSE,0,4,2,63,0,0,0,0,0,1.1,0,4.9,60510,65,251
5735,149,Davies,Hull City,Defender,30,West Ham United,TRUE,2,1,1,45,0,0,0,0,0,0,0,4.9,60445,112,235
5736,149,Davies,Hull City,Defender,31,Middlesbrough,TRUE,4,2,0,0,0,0,0,0,0,0,0,4.9,60439,89,114
5737,149,Davies,Hull City,Defender,32,Manchester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.9,60352,71,170
5738,149,Davies,Hull City,Defender,33,Stoke City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.9,60242,87,235
5739,149,Davies,Hull City,Defender,34,Watford,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.9,60147,90,220
5740,149,Davies,Hull City,Defender,35,Southampton,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.9,60029,57,191
5741,149,Davies,Hull City,Defender,36,Sunderland,TRUE,0,2,0,0,0,0,0,0,0,0,0,4.9,59966,98,175
5742,149,Davies,Hull City,Defender,37,Crystal Palace,FALSE,0,4,-1,41,0,0,0,0,0,0.5,0,4.9,59815,33,197
5743,149,Davies,Hull City,Defender,38,Tottenham Hotspur,TRUE,1,7,0,45,0,0,0,0,0,1.3,0,4.9,59728,61,157
5744,150,Dawson,Hull City,Defender,1,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,1137,0,0
5745,150,Dawson,Hull City,Defender,2,Swansea City,FALSE,2,0,0,0,0,0,0,0,0,0,0,4.5,1105,25,217
5746,150,Dawson,Hull City,Defender,3,Manchester United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,1038,27,148
5747,150,Dawson,Hull City,Defender,4,Burnley,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.5,981,38,143
5748,150,Dawson,Hull City,Defender,5,Arsenal,TRUE,3,4,0,0,0,0,0,0,0,0,0,4.4,955,26,68
5749,150,Dawson,Hull City,Defender,6,Liverpool,FALSE,0,5,0,0,0,0,0,0,0,0,0,4.4,923,39,93
5750,150,Dawson,Hull City,Defender,7,Chelsea,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,908,33,60
5751,150,Dawson,Hull City,Defender,8,Bournemouth,FALSE,1,6,0,0,0,0,0,0,0,0,0,4.4,943,74,61
5752,150,Dawson,Hull City,Defender,9,Stoke City,TRUE,1,2,1,90,0,0,0,0,0,2.8,0,4.4,1124,206,39
5753,150,Dawson,Hull City,Defender,10,Watford,FALSE,2,2,0,90,0,0,0,0,0,3.1,0,4.4,1425,281,45
5754,150,Dawson,Hull City,Defender,11,Southampton,TRUE,0,2,10,90,1,0,0,0,2,9.7,0,4.4,1789,369,92
5755,150,Dawson,Hull City,Defender,12,Sunderland,FALSE,1,1,1,90,0,0,0,0,0,5.4,0,4.4,11780,9737,649
5756,150,Dawson,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,9,90,1,0,0,0,2,7.2,0,4.4,12539,1488,948
5757,150,Dawson,Hull City,Defender,14,Middlesbrough,FALSE,1,1,2,90,0,0,0,0,0,6.1,0,4.4,37400,23431,1125
5758,150,Dawson,Hull City,Defender,15,Crystal Palace,TRUE,2,3,1,90,0,0,0,0,0,3.2,0,4.4,40829,4613,2507
5759,150,Dawson,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,1,90,0,0,0,0,0,2.5,0,4.4,39348,725,2357
5760,150,Dawson,Hull City,Defender,17,West Ham United,FALSE,0,0,1,90,0,0,0,0,0,5.2,1,4.4,37608,587,2433
5761,150,Dawson,Hull City,Defender,18,Manchester City,TRUE,2,3,1,90,0,0,0,0,0,3.7,0,4.4,35419,684,3037
5762,150,Dawson,Hull City,Defender,19,Everton,TRUE,2,2,7,90,1,0,0,0,0,9.8,0,4.4,33908,475,2078
5763,150,Dawson,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,1,90,0,0,0,0,0,6.3,0,4.4,38018,5794,1925
5764,150,Dawson,Hull City,Defender,21,Bournemouth,TRUE,3,1,2,90,0,0,0,0,0,1.8,0,4.4,37602,4559,5231
5765,150,Dawson,Hull City,Defender,22,Chelsea,FALSE,0,2,0,90,0,0,0,0,0,3.1,0,4.4,36546,1718,2939
5766,150,Dawson,Hull City,Defender,23,Manchester United,FALSE,0,0,6,90,0,0,1,0,0,1.7,0,4.4,35545,1346,2514
5767,150,Dawson,Hull City,Defender,24,Liverpool,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.4,36995,2347,1008
5768,150,Dawson,Hull City,Defender,25,Arsenal,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,30586,530,6978
5769,150,Dawson,Hull City,Defender,26,Burnley,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.3,24857,256,6054
5770,150,Dawson,Hull City,Defender,27,Leicester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.3,22137,143,2902
5771,150,Dawson,Hull City,Defender,28,Swansea City,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.2,20023,167,2314
5772,150,Dawson,Hull City,Defender,29,Everton,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.2,18895,218,1357
5773,150,Dawson,Hull City,Defender,30,West Ham United,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.2,18216,520,1228
5774,150,Dawson,Hull City,Defender,31,Middlesbrough,TRUE,4,2,1,10,0,0,0,0,0,0.4,0,4.2,19488,1510,279
5775,150,Dawson,Hull City,Defender,32,Manchester City,FALSE,1,3,1,90,0,0,0,0,0,4.4,0,4.2,21090,1965,429
5776,150,Dawson,Hull City,Defender,33,Stoke City,FALSE,1,3,1,90,0,0,0,0,0,2,0,4.2,23169,2518,548
5777,150,Dawson,Hull City,Defender,34,Watford,TRUE,2,0,1,1,0,0,0,0,0,0.2,0,4.2,23899,1384,716
5778,150,Dawson,Hull City,Defender,35,Southampton,FALSE,0,2,1,1,0,0,0,0,0,1.4,0,4.2,23697,481,719
5779,150,Dawson,Hull City,Defender,36,Sunderland,TRUE,0,2,0,0,0,0,0,0,0,0,0,4.2,23811,874,797
5780,150,Dawson,Hull City,Defender,37,Crystal Palace,FALSE,0,4,-1,90,0,0,0,0,0,3.1,0,4.2,22782,269,1313
5781,150,Dawson,Hull City,Defender,38,Tottenham Hotspur,TRUE,1,7,-1,90,0,0,0,0,0,2.4,0,4.2,22489,221,552
5782,151,Odubajo,Hull City,Defender,1,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,313,0,0
5783,151,Odubajo,Hull City,Defender,2,Swansea City,FALSE,2,0,0,0,0,0,0,0,0,0,0,4.5,320,12,41
5784,151,Odubajo,Hull City,Defender,3,Manchester United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,305,8,42
5785,151,Odubajo,Hull City,Defender,4,Burnley,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.5,294,11,30
5786,151,Odubajo,Hull City,Defender,5,Arsenal,TRUE,3,4,0,0,0,0,0,0,0,0,0,4.5,293,4,12
5787,151,Odubajo,Hull City,Defender,6,Liverpool,FALSE,0,5,0,0,0,0,0,0,0,0,0,4.5,289,6,14
5788,151,Odubajo,Hull City,Defender,7,Chelsea,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,286,4,12
5789,151,Odubajo,Hull City,Defender,8,Bournemouth,FALSE,1,6,0,0,0,0,0,0,0,0,0,4.4,283,6,12
5790,151,Odubajo,Hull City,Defender,9,Stoke City,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,289,10,5
5791,151,Odubajo,Hull City,Defender,10,Watford,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.4,289,5,8
5792,151,Odubajo,Hull City,Defender,11,Southampton,TRUE,0,2,0,0,0,0,0,0,0,0,0,4.4,291,9,7
5793,151,Odubajo,Hull City,Defender,12,Sunderland,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,296,18,18
5794,151,Odubajo,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,307,14,6
5795,151,Odubajo,Hull City,Defender,14,Middlesbrough,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,313,14,9
5796,151,Odubajo,Hull City,Defender,15,Crystal Palace,TRUE,2,3,0,0,0,0,0,0,0,0,0,4.4,319,11,9
5797,151,Odubajo,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,0,0,0,0,0,0,0,0,0,4.4,322,10,7
5798,151,Odubajo,Hull City,Defender,17,West Ham United,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,320,3,5
5799,151,Odubajo,Hull City,Defender,18,Manchester City,TRUE,2,3,0,0,0,0,0,0,0,0,0,4.4,323,12,10
5800,151,Odubajo,Hull City,Defender,19,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4.4,330,10,3
5801,151,Odubajo,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.4,329,9,11
5802,151,Odubajo,Hull City,Defender,21,Bournemouth,TRUE,3,1,0,0,0,0,0,0,0,0,0,4.4,326,11,16
5803,151,Odubajo,Hull City,Defender,22,Chelsea,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,327,8,9
5804,151,Odubajo,Hull City,Defender,23,Manchester United,FALSE,0,0,0,0,0,0,0,0,0,0,0,4.4,329,10,9
5805,151,Odubajo,Hull City,Defender,24,Liverpool,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.4,333,18,14
5806,151,Odubajo,Hull City,Defender,25,Arsenal,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,333,14,17
5807,151,Odubajo,Hull City,Defender,26,Burnley,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.4,342,19,13
5808,151,Odubajo,Hull City,Defender,27,Leicester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,344,9,10
5809,151,Odubajo,Hull City,Defender,28,Swansea City,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.4,352,16,11
5810,151,Odubajo,Hull City,Defender,29,Everton,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.4,350,7,11
5811,151,Odubajo,Hull City,Defender,30,West Ham United,TRUE,2,1,0,0,0,0,0,0,0,0,0,4.4,362,9,9
5812,151,Odubajo,Hull City,Defender,31,Middlesbrough,TRUE,4,2,0,0,0,0,0,0,0,0,0,4.4,370,6,2
5813,151,Odubajo,Hull City,Defender,32,Manchester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,377,12,9
5814,151,Odubajo,Hull City,Defender,33,Stoke City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,381,7,8
5815,151,Odubajo,Hull City,Defender,34,Watford,TRUE,2,0,0,0,0,0,0,0,0,0,0,4.4,389,15,14
5816,151,Odubajo,Hull City,Defender,35,Southampton,FALSE,0,2,0,0,0,0,0,0,0,0,0,4.4,392,12,16
5817,151,Odubajo,Hull City,Defender,36,Sunderland,TRUE,0,2,0,0,0,0,0,0,0,0,0,4.4,403,20,12
5818,151,Odubajo,Hull City,Defender,37,Crystal Palace,FALSE,0,4,0,0,0,0,0,0,0,0,0,4.4,415,18,12
5819,151,Odubajo,Hull City,Defender,38,Tottenham Hotspur,TRUE,1,7,0,0,0,0,0,0,0,0,0,4.4,434,32,18
5820,152,Robertson,Hull City,Defender,1,Leicester City,TRUE,1,1,2,90,0,0,0,0,0,1.7,0,4.5,32036,0,0
5821,152,Robertson,Hull City,Defender,2,Swansea City,FALSE,2,0,7,90,0,0,1,0,1,3.1,0,4.5,41091,2563,1353
5822,152,Robertson,Hull City,Defender,3,Manchester United,TRUE,1,1,2,90,0,0,0,0,0,2.1,0,4.5,55492,12215,3594
5823,152,Robertson,Hull City,Defender,4,Burnley,FALSE,3,1,2,90,0,0,0,0,0,5,0,4.5,67378,14602,6193
5824,152,Robertson,Hull City,Defender,5,Arsenal,TRUE,3,4,0,90,0,0,0,0,0,2.2,0,4.5,71089,5492,3028
5825,152,Robertson,Hull City,Defender,6,Liverpool,FALSE,0,5,0,90,0,0,0,0,0,1,0,4.5,72679,6482,5636
5826,152,Robertson,Hull City,Defender,7,Chelsea,TRUE,1,2,0,90,0,0,0,0,0,1.4,0,4.5,72082,2852,3743
5827,152,Robertson,Hull City,Defender,8,Bournemouth,FALSE,1,6,0,62,0,0,0,0,0,1.8,0,4.5,72864,3610,3169
5828,152,Robertson,Hull City,Defender,9,Stoke City,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.5,57110,93,15868
5829,152,Robertson,Hull City,Defender,10,Watford,FALSE,2,2,0,0,0,0,0,0,0,0,0,4.4,48294,11,8833
5830,152,Robertson,Hull City,Defender,11,Southampton,TRUE,0,2,0,0,0,0,0,0,0,0,0,4.4,42822,9,5487
5831,152,Robertson,Hull City,Defender,12,Sunderland,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,38992,38,3886
5832,152,Robertson,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,1,1,0,0,0,0,0,0,0,4.3,37880,177,1309
5833,152,Robertson,Hull City,Defender,14,Middlesbrough,FALSE,1,1,2,90,0,0,0,0,0,1.6,0,4.3,37769,341,507
5834,152,Robertson,Hull City,Defender,15,Crystal Palace,TRUE,2,3,1,90,0,0,0,0,0,6.5,0,4.3,37636,359,549
5835,152,Robertson,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,1,90,0,0,0,0,0,2.9,0,4.3,37465,168,366
5836,152,Robertson,Hull City,Defender,17,West Ham United,FALSE,0,0,2,90,0,0,0,0,0,5,0,4.3,37211,209,526
5837,152,Robertson,Hull City,Defender,18,Manchester City,TRUE,2,3,1,90,0,0,0,0,0,1.2,0,4.3,37407,650,629
5838,152,Robertson,Hull City,Defender,19,Everton,TRUE,2,2,1,90,0,0,0,0,0,1.9,0,4.3,37614,637,562
5839,152,Robertson,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.3,38220,1767,1274
5840,152,Robertson,Hull City,Defender,21,Bournemouth,TRUE,3,1,6,90,0,1,0,0,1,4.3,1,4.3,38105,1918,2265
5841,152,Robertson,Hull City,Defender,22,Chelsea,FALSE,0,2,0,90,0,0,0,0,0,0.9,0,4.3,39380,2251,1115
5842,152,Robertson,Hull City,Defender,23,Manchester United,FALSE,0,0,6,90,0,0,1,0,0,3,0,4.3,39583,1030,1000
5843,152,Robertson,Hull City,Defender,24,Liverpool,TRUE,2,0,6,90,0,0,1,0,0,3.2,0,4.3,42649,3632,649
5844,152,Robertson,Hull City,Defender,25,Arsenal,FALSE,0,2,1,90,0,0,0,0,0,4.8,0,4.3,54303,12393,1119
5845,152,Robertson,Hull City,Defender,26,Burnley,TRUE,1,1,2,90,0,0,0,0,0,5.7,0,4.3,74955,21382,1086
5846,152,Robertson,Hull City,Defender,27,Leicester City,FALSE,1,3,1,90,0,0,0,0,0,1.5,0,4.3,83146,10055,2100
5847,152,Robertson,Hull City,Defender,28,Swansea City,TRUE,2,1,2,90,0,0,0,0,0,4.6,0,4.4,93342,11303,1494
5848,152,Robertson,Hull City,Defender,29,Everton,FALSE,0,4,0,90,0,0,0,0,0,2.2,0,4.4,91196,914,3108
5849,152,Robertson,Hull City,Defender,30,West Ham United,TRUE,2,1,10,90,1,0,0,0,2,6.4,0,4.4,89928,1173,2517
5850,152,Robertson,Hull City,Defender,31,Middlesbrough,TRUE,4,2,4,90,0,1,0,0,0,6,0,4.4,94416,4853,484
5851,152,Robertson,Hull City,Defender,32,Manchester City,FALSE,1,3,1,90,0,0,0,0,0,2.6,0,4.4,95064,2561,1979
5852,152,Robertson,Hull City,Defender,33,Stoke City,FALSE,1,3,1,90,0,0,0,0,0,3.9,0,4.4,96453,3163,1894
5853,152,Robertson,Hull City,Defender,34,Watford,TRUE,2,0,5,90,0,0,1,0,0,1.4,0,4.4,95643,2096,3031
5854,152,Robertson,Hull City,Defender,35,Southampton,FALSE,0,2,6,90,0,0,1,0,0,1.7,0,4.4,94469,1908,3180
5855,152,Robertson,Hull City,Defender,36,Sunderland,TRUE,0,2,1,90,0,0,0,0,0,5.1,0,4.4,97690,7442,4403
5856,152,Robertson,Hull City,Defender,37,Crystal Palace,FALSE,0,4,-1,45,0,0,0,0,0,0.9,0,4.4,89294,1143,9585
5857,152,Robertson,Hull City,Defender,38,Tottenham Hotspur,TRUE,1,7,0,18,0,0,0,0,0,0,0,4.4,86530,857,3672
5858,153,Maguire,Hull City,Defender,1,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4.5,491,0,0
5859,153,Maguire,Hull City,Defender,2,Swansea City,FALSE,2,0,0,0,0,0,0,0,0,0,0,4.5,434,12,92
5860,153,Maguire,Hull City,Defender,3,Manchester United,TRUE,1,1,1,8,0,0,0,0,0,0.2,0,4.4,577,46,61
5861,153,Maguire,Hull City,Defender,4,Burnley,FALSE,3,1,0,0,0,0,0,0,0,0,0,4.4,1017,281,102
5862,153,Maguire,Hull City,Defender,5,Arsenal,TRUE,3,4,0,49,0,0,0,0,0,1.6,0,4.4,1090,79,81
5863,153,Maguire,Hull City,Defender,6,Liverpool,FALSE,0,5,3,45,0,1,0,0,0,3.6,0,4.4,1164,102,102
5864,153,Maguire,Hull City,Defender,7,Chelsea,TRUE,1,2,0,0,0,0,0,0,0,0,0,4.4,1547,380,119
5865,153,Maguire,Hull City,Defender,8,Bournemouth,FALSE,1,6,-1,90,0,0,0,0,0,3.7,0,4.4,1575,71,105
5866,153,Maguire,Hull City,Defender,9,Stoke City,TRUE,1,2,1,23,0,0,0,0,0,1.4,0,4.4,1648,149,107
5867,153,Maguire,Hull City,Defender,10,Watford,FALSE,2,2,2,90,0,0,0,0,0,2.5,0,4.4,1619,38,95
5868,153,Maguire,Hull City,Defender,11,Southampton,TRUE,0,2,2,73,0,0,0,0,0,1.1,0,4.4,1759,155,53
5869,153,Maguire,Hull City,Defender,12,Sunderland,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,1848,119,77
5870,153,Maguire,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,0,0,0,0,0,0,0,0,0,4.4,1794,31,100
5871,153,Maguire,Hull City,Defender,14,Middlesbrough,FALSE,1,1,0,0,0,0,0,0,0,0,0,4.4,1733,17,89
5872,153,Maguire,Hull City,Defender,15,Crystal Palace,TRUE,2,3,4,90,0,1,0,0,0,5.2,1,4.4,1712,19,57
5873,153,Maguire,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,0,90,0,0,0,0,0,5.9,0,4.4,1721,37,38
5874,153,Maguire,Hull City,Defender,17,West Ham United,FALSE,0,0,1,90,0,0,0,0,0,11.3,0,4.4,1709,14,44
5875,153,Maguire,Hull City,Defender,18,Manchester City,TRUE,2,3,1,90,0,0,0,0,0,4.4,0,4.4,1696,51,83
5876,153,Maguire,Hull City,Defender,19,Everton,TRUE,2,2,3,90,0,1,0,0,0,2,0,4.4,1726,62,48
5877,153,Maguire,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,1,90,0,0,0,0,0,3.6,0,4.4,1867,210,86
5878,153,Maguire,Hull City,Defender,21,Bournemouth,TRUE,3,1,2,90,0,0,0,0,0,3,0,4.4,2085,355,176
5879,153,Maguire,Hull City,Defender,22,Chelsea,FALSE,0,2,1,90,0,0,0,0,0,8.8,0,4.4,2139,131,101
5880,153,Maguire,Hull City,Defender,23,Manchester United,FALSE,0,0,6,90,0,0,1,0,0,5.3,0,4.4,3305,1231,149
5881,153,Maguire,Hull City,Defender,24,Liverpool,TRUE,2,0,5,90,0,0,1,0,0,4.4,0,4.4,4952,1703,109
5882,153,Maguire,Hull City,Defender,25,Arsenal,FALSE,0,2,1,90,0,0,0,0,0,5.5,0,4.4,11269,6372,327
5883,153,Maguire,Hull City,Defender,26,Burnley,TRUE,1,1,4,90,0,0,0,0,2,6,0,4.4,22146,11017,440
5884,153,Maguire,Hull City,Defender,27,Leicester City,FALSE,1,3,1,90,0,0,0,0,0,9.1,0,4.4,21789,1413,1837
5885,153,Maguire,Hull City,Defender,28,Swansea City,TRUE,2,1,2,90,0,0,0,0,0,2.7,0,4.4,27033,5516,514
5886,153,Maguire,Hull City,Defender,29,Everton,FALSE,0,4,0,90,0,0,0,0,0,1.9,0,4.4,26778,1085,1409
5887,153,Maguire,Hull City,Defender,30,West Ham United,TRUE,2,1,2,90,0,0,0,0,0,1.2,0,4.4,26866,1083,1074
5888,153,Maguire,Hull City,Defender,31,Middlesbrough,TRUE,4,2,7,80,1,0,0,0,0,9.2,0,4.4,26813,470,540
5889,153,Maguire,Hull City,Defender,32,Manchester City,FALSE,1,3,0,0,0,0,0,0,0,0,0,4.4,24416,369,2784
5890,153,Maguire,Hull City,Defender,33,Stoke City,FALSE,1,3,7,90,1,0,0,0,0,13.6,1,4.4,22076,241,2594
5891,153,Maguire,Hull City,Defender,34,Watford,TRUE,2,0,9,90,0,0,1,0,3,3.1,0,4.4,28749,7091,646
5892,153,Maguire,Hull City,Defender,35,Southampton,FALSE,0,2,5,90,0,0,1,0,0,5.3,0,4.4,33868,6289,1673
5893,153,Maguire,Hull City,Defender,36,Sunderland,TRUE,0,2,1,90,0,0,0,0,0,3.5,0,4.4,46626,15298,3043
5894,153,Maguire,Hull City,Defender,37,Crystal Palace,FALSE,0,4,0,49,0,0,0,0,0,1.5,0,4.4,42111,2707,7309
5895,153,Maguire,Hull City,Defender,38,Tottenham Hotspur,TRUE,1,7,0,0,0,0,0,0,0,0,0,4.4,33925,465,8675
5896,154,Bruce,Hull City,Defender,1,Leicester City,TRUE,1,1,0,0,0,0,0,0,0,0,0,4,5792,0,0
5897,154,Bruce,Hull City,Defender,2,Swansea City,FALSE,2,0,0,0,0,0,0,0,0,0,0,4,6062,193,545
5898,154,Bruce,Hull City,Defender,3,Manchester United,TRUE,1,1,0,0,0,0,0,0,0,0,0,4,6019,252,578
5899,154,Bruce,Hull City,Defender,4,Burnley,FALSE,3,1,0,0,0,0,0,0,0,0,0,4,5995,405,668
5900,154,Bruce,Hull City,Defender,5,Arsenal,TRUE,3,4,0,0,0,0,0,0,0,0,0,4,6109,324,315
5901,154,Bruce,Hull City,Defender,6,Liverpool,FALSE,0,5,0,0,0,0,0,0,0,0,0,4,6309,526,429
5902,154,Bruce,Hull City,Defender,7,Chelsea,TRUE,1,2,0,0,0,0,0,0,0,0,0,4,6450,339,288
5903,154,Bruce,Hull City,Defender,8,Bournemouth,FALSE,1,6,0,0,0,0,0,0,0,0,0,4,6577,278,257
5904,154,Bruce,Hull City,Defender,9,Stoke City,TRUE,1,2,0,0,0,0,0,0,0,0,0,4,6733,328,234
5905,154,Bruce,Hull City,Defender,10,Watford,FALSE,2,2,0,0,0,0,0,0,0,0,0,4,6717,138,196
5906,154,Bruce,Hull City,Defender,11,Southampton,TRUE,0,2,0,0,0,0,0,0,0,0,0,4,6929,381,239
5907,154,Bruce,Hull City,Defender,12,Sunderland,FALSE,1,1,0,0,0,0,0,0,0,0,0,4,7014,308,261
5908,154,Bruce,Hull City,Defender,13,West Bromwich Albion,TRUE,0,1,0,0,0,0,0,0,0,0,0,4,7032,137,144
5909,154,Bruce,Hull City,Defender,14,Middlesbrough,FALSE,1,1,0,0,0,0,0,0,0,0,0,4,6972,106,181
5910,154,Bruce,Hull City,Defender,15,Crystal Palace,TRUE,2,3,0,0,0,0,0,0,0,0,0,4,6910,116,203
5911,154,Bruce,Hull City,Defender,16,Tottenham Hotspur,FALSE,2,3,0,0,0,0,0,0,0,0,0,4,6871,65,114
5912,154,Bruce,Hull City,Defender,17,West Ham United,FALSE,0,0,0,0,0,0,0,0,0,0,0,4,6790,52,144
5913,154,Bruce,Hull City,Defender,18,Manchester City,TRUE,2,3,0,0,0,0,0,0,0,0,0,4,6661,62,202
5914,154,Bruce,Hull City,Defender,19,Everton,TRUE,2,2,0,0,0,0,0,0,0,0,0,4,6545,75,195
5915,154,Bruce,Hull City,Defender,20,West Bromwich Albion,FALSE,3,1,0,0,0,0,0,0,0,0,0,4,6413,93,235
5916,154,Bruce,Hull City,Defender,21,Bournemouth,TRUE,3,1,0,0,0,0,0,0,0,0,0,4,6108,127,451
5917,154,Bruce,Hull City,Defender,22,Chelsea,FALSE,0,2,0,0,0,0,0,0,0,0,0,4,5963,86,239
5918,154,Bruce,Hull City,Defender,23,Manchester United,FALSE,0,0,0,0,0,0,0,0,0,0,0,4,5833,71,212
5919,154,Bruce,Hull City,Defender,24,Liverpool,TRUE,2,0,0,0,0,0,0,0,0,0,0,4,5701,27,161
5920,154,Bruce,Hull City,Defender,25,Arsenal,FALSE,0,2,0,0,0,0,0,0,0,0,0,4,5579,48,171
