,player_id,name,team,pos,round,opponents,venue,team_goals,opposition_goals,total_points,minutes,goals_scored,assists,clean_sheets,saves,bonus,ict_index,big_chances_created,value,selected,transfers_in,transfers_out
1,1,Ospina,Arsenal,Goalkeeper,1,Liverpool,H,3,4,0,0,0,0,0,0,0,0,0,5,6064,0,0
2,1,Ospina,Arsenal,Goalkeeper,2,Leicester City,A,0,0,0,0,0,0,0,0,0,0,0,5,7400,153,731
3,1,Ospina,Arsenal,Goalkeeper,3,Watford,A,3,1,0,0,0,0,0,0,0,0,0,5,7708,150,721
4,1,Ospina,Arsenal,Goalkeeper,4,Southampton,H,2,1,0,0,0,0,0,0,0,0,0,4.9,8072,183,632
5,1,Ospina,Arsenal,Goalkeeper,5,Hull City,A,4,1,0,0,0,0,0,0,0,0,0,4.9,8379,172,330
6,1,Ospina,Arsenal,Goalkeeper,6,Chelsea,H,3,0,0,0,0,0,0,0,0,0,0,4.9,8632,158,427
7,1,Ospina,Arsenal,Goalkeeper,7,Burnley,A,1,0,0,0,0,0,0,0,0,0,0,4.9,8699,106,359
8,1,Ospina,Arsenal,Goalkeeper,8,Swansea City,H,3,2,0,0,0,0,0,0,0,0,0,4.9,8856,88,344
9,1,Ospina,Arsenal,Goalkeeper,9,Middlesbrough,H,0,0,0,0,0,0,0,0,0,0,0,4.8,8844,48,248
10,1,Ospina,Arsenal,Goalkeeper,10,Sunderland,A,4,1,0,0,0,0,0,0,0,0,0,4.8,8863,40,201
11,1,Ospina,Arsenal,Goalkeeper,11,Tottenham Hotspur,H,1,1,0,0,0,0,0,0,0,0,0,4.8,8861,61,226
12,1,Ospina,Arsenal,Goalkeeper,12,Manchester United,A,1,1,0,0,0,0,0,0,0,0,0,4.8,8975,73,200
13,1,Ospina,Arsenal,Goalkeeper,13,Bournemouth,H,3,1,0,0,0,0,0,0,0,0,0,4.8,9003,46,127
14,1,Ospina,Arsenal,Goalkeeper,14,West Ham United,A,5,1,0,0,0,0,0,0,0,0,0,4.8,9042,55,141
15,1,Ospina,Arsenal,Goalkeeper,15,Stoke City,H,3,1,0,0,0,0,0,0,0,0,0,4.8,9068,57,145
16,1,Ospina,Arsenal,Goalkeeper,16,Everton,A,1,2,0,0,0,0,0,0,0,0,0,4.8,9084,42,95
17,1,Ospina,Arsenal,Goalkeeper,17,Manchester City,A,1,2,0,0,0,0,0,0,0,0,0,4.8,9086,23,83
18,1,Ospina,Arsenal,Goalkeeper,18,West Bromwich Albion,H,1,0,0,0,0,0,0,0,0,0,0,4.7,9114,27,122
19,1,Ospina,Arsenal,Goalkeeper,19,Crystal Palace,H,2,0,0,0,0,0,0,0,0,0,0,4.7,9142,35,97
20,1,Ospina,Arsenal,Goalkeeper,20,Bournemouth,A,3,3,0,0,0,0,0,0,0,0,0,4.7,9140,28,76
21,1,Ospina,Arsenal,Goalkeeper,21,Swansea City,A,4,0,0,0,0,0,0,0,0,0,0,4.7,9236,71,173
22,1,Ospina,Arsenal,Goalkeeper,22,Burnley,H,2,1,0,0,0,0,0,0,0,0,0,4.7,9231,40,136
23,1,Ospina,Arsenal,Goalkeeper,23,Watford,H,1,2,0,0,0,0,0,0,0,0,0,4.7,9269,33,99
24,1,Ospina,Arsenal,Goalkeeper,24,Chelsea,A,1,3,0,0,0,0,0,0,0,0,0,4.7,9274,12,46
25,1,Ospina,Arsenal,Goalkeeper,25,Hull City,H,2,0,0,0,0,0,0,0,0,0,0,4.7,9330,62,93
26,1,Ospina,Arsenal,Goalkeeper,27,Liverpool,A,1,3,0,0,0,0,0,0,0,0,0,4.7,9389,31,55
27,1,Ospina,Arsenal,Goalkeeper,29,West Bromwich Albion,A,1,3,0,53,0,0,0,1,0,0.5,0,4.7,9405,15,53
28,1,Ospina,Arsenal,Goalkeeper,30,Manchester City,H,2,2,2,90,0,0,0,3,0,2.4,0,4.7,10030,565,86
29,1,Ospina,Arsenal,Goalkeeper,31,West Ham United,H,3,0,0,0,0,0,0,0,0,0,0,4.7,10784,803,108
30,1,Ospina,Arsenal,Goalkeeper,32,Crystal Palace,A,0,3,0,0,0,0,0,0,0,0,0,4.7,10201,82,671
31,1,Ospina,Arsenal,Goalkeeper,33,Middlesbrough,A,2,1,0,0,0,0,0,0,0,0,0,4.7,9820,42,448
32,1,Ospina,Arsenal,Goalkeeper,34,Leicester City,H,1,0,0,0,0,0,0,0,0,0,0,4.7,9646,18,216
33,1,Ospina,Arsenal,Goalkeeper,35,Tottenham Hotspur,A,0,2,0,0,0,0,0,0,0,0,0,4.7,9576,14,102
34,1,Ospina,Arsenal,Goalkeeper,36,Manchester United,H,2,0,0,0,0,0,0,0,0,0,0,4.7,9561,15,58
35,1,Ospina,Arsenal,Goalkeeper,36,Southampton,A,2,0,0,0,0,0,0,0,0,0,0,4.7,9561,15,58
36,1,Ospina,Arsenal,Goalkeeper,37,Stoke City,A,4,1,0,0,0,0,0,0,0,0,0,4.7,9546,15,56
37,1,Ospina,Arsenal,Goalkeeper,37,Sunderland,H,2,0,0,0,0,0,0,0,0,0,0,4.7,9546,15,56
38,1,Ospina,Arsenal,Goalkeeper,38,Everton,H,3,1,0,0,0,0,0,0,0,0,0,4.7,9567,19,32
39,2,Cech,Arsenal,Goalkeeper,1,Liverpool,H,3,4,1,90,0,0,0,3,0,2.4,0,5.5,558286,0,0
40,2,Cech,Arsenal,Goalkeeper,2,Leicester City,A,0,0,6,90,0,0,1,1,0,1,0,5.5,592228,9705,28979
41,2,Cech,Arsenal,Goalkeeper,3,Watford,A,3,1,4,90,0,0,0,6,0,3.3,0,5.5,614051,17832,25359
42,2,Cech,Arsenal,Goalkeeper,4,Southampton,H,2,1,1,90,0,0,0,5,0,2.3,0,5.5,646656,35440,28587
43,2,Cech,Arsenal,Goalkeeper,5,Hull City,A,4,1,1,90,0,0,0,1,0,0.3,0,5.5,641123,7651,22606
44,2,Cech,Arsenal,Goalkeeper,6,Chelsea,H,3,0,6,90,0,0,1,2,0,1.3,0,5.5,622298,9774,37453
45,2,Cech,Arsenal,Goalkeeper,7,Burnley,A,1,0,6,90,0,0,1,1,0,1.1,0,5.5,650195,29951,13237
46,2,Cech,Arsenal,Goalkeeper,8,Swansea City,H,3,2,2,90,0,0,0,4,0,3.6,0,5.5,691059,37183,10187
47,2,Cech,Arsenal,Goalkeeper,9,Middlesbrough,H,0,0,7,90,0,0,1,4,0,3.4,0,5.5,689520,11340,18497
48,2,Cech,Arsenal,Goalkeeper,10,Sunderland,A,4,1,1,90,0,0,0,0,0,0,0,5.5,706857,16254,6635
49,2,Cech,Arsenal,Goalkeeper,11,Tottenham Hotspur,H,1,1,2,90,0,0,0,2,0,1.7,0,5.5,690438,4656,26459
50,2,Cech,Arsenal,Goalkeeper,12,Manchester United,A,1,1,3,90,0,0,0,4,0,2.4,0,5.5,680776,4558,20929
51,2,Cech,Arsenal,Goalkeeper,13,Bournemouth,H,3,1,2,90,0,0,0,2,0,1.8,0,5.5,691619,14172,7066
52,2,Cech,Arsenal,Goalkeeper,14,West Ham United,A,5,1,2,90,0,0,0,2,0,1.7,0,5.5,692743,8313,10644
53,2,Cech,Arsenal,Goalkeeper,15,Stoke City,H,3,1,3,90,0,0,0,4,0,2.4,0,5.5,694907,10499,12442
54,2,Cech,Arsenal,Goalkeeper,16,Everton,A,1,2,1,90,0,0,0,2,0,1.8,0,5.5,682224,2036,16744
55,2,Cech,Arsenal,Goalkeeper,17,Manchester City,A,1,2,2,90,0,0,0,3,0,2.3,0,5.5,656629,967,27975
56,2,Cech,Arsenal,Goalkeeper,18,West Bromwich Albion,H,1,0,6,90,0,0,1,1,0,0.7,0,5.4,644150,2626,17708
57,2,Cech,Arsenal,Goalkeeper,19,Crystal Palace,H,2,0,7,90,0,0,1,4,0,2.6,0,5.4,641793,5070,8753
58,2,Cech,Arsenal,Goalkeeper,20,Bournemouth,A,3,3,2,90,0,0,0,3,0,1.8,0,5.4,648804,15851,10221
59,2,Cech,Arsenal,Goalkeeper,21,Swansea City,A,4,0,7,90,0,0,1,3,0,1.9,0,5.4,645892,18580,25345
60,2,Cech,Arsenal,Goalkeeper,22,Burnley,H,2,1,4,90,0,0,0,6,0,4,0,5.4,652970,13601,9788
61,2,Cech,Arsenal,Goalkeeper,23,Watford,H,1,2,2,90,0,0,0,4,0,3,0,5.4,654618,7365,9604
62,2,Cech,Arsenal,Goalkeeper,24,Chelsea,A,1,3,2,90,0,0,0,3,0,1.9,0,5.4,636386,1343,20316
63,2,Cech,Arsenal,Goalkeeper,25,Hull City,H,2,0,7,90,0,0,1,4,0,3.3,0,5.4,624820,3311,16016
64,2,Cech,Arsenal,Goalkeeper,27,Liverpool,A,1,3,2,90,0,0,0,4,0,3,0,5.4,598246,728,10701
65,2,Cech,Arsenal,Goalkeeper,29,West Bromwich Albion,A,1,3,2,37,0,0,0,3,0,2.3,0,5.4,585923,1786,5277
66,2,Cech,Arsenal,Goalkeeper,30,Manchester City,H,2,2,0,0,0,0,0,0,0,0,0,5.4,545932,157,40420
67,2,Cech,Arsenal,Goalkeeper,31,West Ham United,H,3,0,0,0,0,0,0,0,0,0,0,5.4,532512,93,13556
68,2,Cech,Arsenal,Goalkeeper,32,Crystal Palace,A,0,3,0,0,0,0,0,0,0,0,0,5.4,514756,148,17959
69,2,Cech,Arsenal,Goalkeeper,33,Middlesbrough,A,2,1,3,90,0,0,0,4,0,3.3,0,5.3,500943,654,14578
70,2,Cech,Arsenal,Goalkeeper,34,Leicester City,H,1,0,7,90,0,0,1,3,0,2.5,0,5.3,499145,2939,5049
71,2,Cech,Arsenal,Goalkeeper,35,Tottenham Hotspur,A,0,2,4,90,0,0,0,9,0,5.4,0,5.3,506850,11212,3863
72,2,Cech,Arsenal,Goalkeeper,36,Manchester United,H,2,0,8,90,0,0,1,4,1,3,0,5.3,562277,59558,4746
73,2,Cech,Arsenal,Goalkeeper,36,Southampton,A,2,0,8,90,0,0,1,3,1,2.1,0,5.3,562277,59558,4746
74,2,Cech,Arsenal,Goalkeeper,37,Stoke City,A,4,1,3,90,0,0,0,3,0,2.2,0,5.3,616714,56650,3258
75,2,Cech,Arsenal,Goalkeeper,37,Sunderland,H,2,0,6,90,0,0,1,2,0,1.9,0,5.3,616714,56650,3258
76,2,Cech,Arsenal,Goalkeeper,38,Everton,H,3,1,4,90,0,0,0,6,0,4.3,0,5.4,616869,8197,8747
77,3,Koscielny,Arsenal,Defender,1,Liverpool,H,3,4,0,0,0,0,0,0,0,0,0,6,136559,0,0
78,3,Koscielny,Arsenal,Defender,2,Leicester City,A,0,0,7,90,0,0,1,0,1,2.7,0,6,130639,1409,18121
79,3,Koscielny,Arsenal,Defender,3,Watford,A,3,1,2,90,0,0,0,0,0,4.1,0,6,160761,13818,6886
80,3,Koscielny,Arsenal,Defender,4,Southampton,H,2,1,10,90,1,0,0,0,2,7.3,0,6,189746,21166,10035
81,3,Koscielny,Arsenal,Defender,5,Hull City,A,4,1,2,90,0,0,0,0,0,1,0,6,259533,55464,6421
82,3,Koscielny,Arsenal,Defender,6,Chelsea,H,3,0,6,90,0,0,1,0,0,3.3,0,6,309243,45167,14336
83,3,Koscielny,Arsenal,Defender,7,Burnley,A,1,0,15,90,1,0,1,0,3,9.5,0,6.1,394271,77854,7696
84,3,Koscielny,Arsenal,Defender,8,Swansea City,H,3,2,1,90,0,0,0,0,0,2.4,0,6.2,551777,136490,4631
85,3,Koscielny,Arsenal,Defender,9,Middlesbrough,H,0,0,8,90,0,0,1,0,2,4.5,0,6.3,661968,105693,8935
86,3,Koscielny,Arsenal,Defender,10,Sunderland,A,4,1,2,90,0,0,0,0,0,3.2,0,6.4,755921,84243,3652
87,3,Koscielny,Arsenal,Defender,11,Tottenham Hotspur,H,1,1,1,90,0,0,0,0,0,3.8,0,6.5,807190,58712,20097
88,3,Koscielny,Arsenal,Defender,12,Manchester United,A,1,1,2,90,0,0,0,0,0,2.1,0,6.5,848823,55040,27624
89,3,Koscielny,Arsenal,Defender,13,Bournemouth,H,3,1,2,90,0,0,0,0,0,3,0,6.6,890281,45012,10477
90,3,Koscielny,Arsenal,Defender,14,West Ham United,A,5,1,1,90,0,0,0,0,0,2.1,0,6.6,902839,22341,16547
91,3,Koscielny,Arsenal,Defender,15,Stoke City,H,3,1,2,90,0,0,0,0,0,2,0,6.6,901201,17971,26702
92,3,Koscielny,Arsenal,Defender,16,Everton,A,1,2,0,90,0,0,0,0,0,4,0,6.6,874266,5876,36708
93,3,Koscielny,Arsenal,Defender,17,Manchester City,A,1,2,1,90,0,0,0,0,0,2.4,0,6.4,807193,2003,71954
94,3,Koscielny,Arsenal,Defender,18,West Bromwich Albion,H,1,0,9,90,0,0,1,0,3,3.3,0,6.4,774985,4110,41955
95,3,Koscielny,Arsenal,Defender,19,Crystal Palace,H,2,0,6,90,0,0,1,0,0,2.2,0,6.3,787394,18807,10323
96,3,Koscielny,Arsenal,Defender,20,Bournemouth,A,3,3,1,63,0,0,0,0,0,1.1,0,6.3,791614,19950,18290
97,3,Koscielny,Arsenal,Defender,21,Swansea City,A,4,0,9,90,0,0,1,0,3,3.8,0,6.3,767935,20722,51300
98,3,Koscielny,Arsenal,Defender,22,Burnley,H,2,1,8,90,0,1,0,0,3,13.1,0,6.3,783613,26256,16380
99,3,Koscielny,Arsenal,Defender,23,Watford,H,1,2,1,90,0,0,0,0,0,3.3,0,6.3,796780,20422,13501
100,3,Koscielny,Arsenal,Defender,24,Chelsea,A,1,3,1,90,0,0,0,0,0,2,0,6.3,767280,3881,34961
101,3,Koscielny,Arsenal,Defender,25,Hull City,H,2,0,8,90,0,0,1,0,2,2.6,0,6.3,749152,10121,31467
102,3,Koscielny,Arsenal,Defender,27,Liverpool,A,1,3,1,90,0,0,0,0,0,3.5,0,6.2,634542,1963,37638
103,3,Koscielny,Arsenal,Defender,29,West Bromwich Albion,A,1,3,1,90,0,0,0,0,0,2.8,0,6.2,620261,8932,6938
104,3,Koscielny,Arsenal,Defender,30,Manchester City,H,2,2,0,45,0,0,0,0,0,1.4,0,6.2,611328,7176,17620
105,3,Koscielny,Arsenal,Defender,31,West Ham United,H,3,0,0,0,0,0,0,0,0,0,0,6.2,580531,2113,33152
106,3,Koscielny,Arsenal,Defender,32,Crystal Palace,A,0,3,0,0,0,0,0,0,0,0,0,6.2,534649,327,46300
107,3,Koscielny,Arsenal,Defender,33,Middlesbrough,A,2,1,2,90,0,0,0,0,0,2.4,0,6.1,502281,742,33285
108,3,Koscielny,Arsenal,Defender,34,Leicester City,H,1,0,6,90,0,0,1,0,0,4.8,0,6.1,499321,4297,7878
109,3,Koscielny,Arsenal,Defender,35,Tottenham Hotspur,A,0,2,1,90,0,0,0,0,0,2.7,0,6.1,495704,3646,7726
110,3,Koscielny,Arsenal,Defender,36,Manchester United,H,2,0,5,90,0,0,1,0,0,4,0,6.1,536710,45413,4969
111,3,Koscielny,Arsenal,Defender,36,Southampton,A,2,0,0,0,0,0,0,0,0,0,0,6.1,536710,45413,4969
112,3,Koscielny,Arsenal,Defender,37,Stoke City,A,4,1,2,90,0,0,0,0,0,2.3,0,6.1,521158,10227,26214
113,3,Koscielny,Arsenal,Defender,37,Sunderland,H,2,0,0,0,0,0,0,0,0,0,0,6.1,521158,10227,26214
114,3,Koscielny,Arsenal,Defender,38,Everton,H,3,1,-2,13,0,0,0,0,0,0,0,6.1,503798,2142,19804
115,4,Mertesacker,Arsenal,Defender,1,Liverpool,H,3,4,0,0,0,0,0,0,0,0,0,5,5311,0,0
116,4,Mertesacker,Arsenal,Defender,2,Leicester City,A,0,0,0,0,0,0,0,0,0,0,0,5,5775,129,1118
117,4,Mertesacker,Arsenal,Defender,3,Watford,A,3,1,0,0,0,0,0,0,0,0,0,5,5462,96,954
118,4,Mertesacker,Arsenal,Defender,4,Southampton,H,2,1,0,0,0,0,0,0,0,0,0,4.9,5291,104,718
119,4,Mertesacker,Arsenal,Defender,5,Hull City,A,4,1,0,0,0,0,0,0,0,0,0,4.9,5171,33,302
120,4,Mertesacker,Arsenal,Defender,6,Chelsea,H,3,0,0,0,0,0,0,0,0,0,0,4.9,5058,45,274
121,4,Mertesacker,Arsenal,Defender,7,Burnley,A,1,0,0,0,0,0,0,0,0,0,0,4.9,4973,40,209
122,4,Mertesacker,Arsenal,Defender,8,Swansea City,H,3,2,0,0,0,0,0,0,0,0,0,4.9,4982,53,195
123,4,Mertesacker,Arsenal,Defender,9,Middlesbrough,H,0,0,0,0,0,0,0,0,0,0,0,4.9,4951,30,138
124,4,Mertesacker,Arsenal,Defender,10,Sunderland,A,4,1,0,0,0,0,0,0,0,0,0,4.9,4937,22,115
125,4,Mertesacker,Arsenal,Defender,11,Tottenham Hotspur,H,1,1,0,0,0,0,0,0,0,0,0,4.9,4926,15,98
126,4,Mertesacker,Arsenal,Defender,12,Manchester United,A,1,1,0,0,0,0,0,0,0,0,0,4.9,4994,40,105
127,4,Mertesacker,Arsenal,Defender,13,Bournemouth,H,3,1,0,0,0,0,0,0,0,0,0,4.9,5002,25,68
128,4,Mertesacker,Arsenal,Defender,14,West Ham United,A,5,1,0,0,0,0,0,0,0,0,0,4.8,5020,26,60
129,4,Mertesacker,Arsenal,Defender,15,Stoke City,H,3,1,0,0,0,0,0,0,0,0,0,4.8,5047,65,105
130,4,Mertesacker,Arsenal,Defender,16,Everton,A,1,2,0,0,0,0,0,0,0,0,0,4.8,5082,36,56
131,4,Mertesacker,Arsenal,Defender,17,Manchester City,A,1,2,0,0,0,0,0,0,0,0,0,4.8,5089,35,69
132,4,Mertesacker,Arsenal,Defender,18,West Bromwich Albion,H,1,0,0,0,0,0,0,0,0,0,0,4.8,5139,55,97
133,4,Mertesacker,Arsenal,Defender,19,Crystal Palace,H,2,0,0,0,0,0,0,0,0,0,0,4.8,5162,61,92
134,4,Mertesacker,Arsenal,Defender,20,Bournemouth,A,3,3,0,0,0,0,0,0,0,0,0,4.8,5184,41,60
135,4,Mertesacker,Arsenal,Defender,21,Swansea City,A,4,0,0,0,0,0,0,0,0,0,0,4.8,5267,73,108
136,4,Mertesacker,Arsenal,Defender,22,Burnley,H,2,1,0,0,0,0,0,0,0,0,0,4.8,5299,48,86
137,4,Mertesacker,Arsenal,Defender,23,Watford,H,1,2,0,0,0,0,0,0,0,0,0,4.8,5429,79,66
138,4,Mertesacker,Arsenal,Defender,24,Chelsea,A,1,3,0,0,0,0,0,0,0,0,0,4.8,5534,57,28
139,4,Mertesacker,Arsenal,Defender,25,Hull City,H,2,0,0,0,0,0,0,0,0,0,0,4.8,5754,106,60
140,4,Mertesacker,Arsenal,Defender,27,Liverpool,A,1,3,0,0,0,0,0,0,0,0,0,4.8,6133,61,48
141,4,Mertesacker,Arsenal,Defender,29,West Bromwich Albion,A,1,3,0,0,0,0,0,0,0,0,0,4.8,6342,68,35
142,4,Mertesacker,Arsenal,Defender,30,Manchester City,H,2,2,0,0,0,0,0,0,0,0,0,4.8,6479,67,74
143,4,Mertesacker,Arsenal,Defender,31,West Ham United,H,3,0,0,0,0,0,0,0,0,0,0,4.8,6539,48,33
144,4,Mertesacker,Arsenal,Defender,32,Crystal Palace,A,0,3,0,0,0,0,0,0,0,0,0,4.8,6606,57,39
145,4,Mertesacker,Arsenal,Defender,33,Middlesbrough,A,2,1,0,0,0,0,0,0,0,0,0,4.8,6695,55,68
146,4,Mertesacker,Arsenal,Defender,34,Leicester City,H,1,0,0,0,0,0,0,0,0,0,0,4.8,6750,49,86
147,4,Mertesacker,Arsenal,Defender,35,Tottenham Hotspur,A,0,2,0,0,0,0,0,0,0,0,0,4.8,6842,45,41
148,4,Mertesacker,Arsenal,Defender,36,Manchester United,H,2,0,0,0,0,0,0,0,0,0,0,4.8,6913,79,61
149,4,Mertesacker,Arsenal,Defender,36,Southampton,A,2,0,0,0,0,0,0,0,0,0,0,4.8,6913,79,61
150,4,Mertesacker,Arsenal,Defender,37,Stoke City,A,4,1,0,0,0,0,0,0,0,0,0,4.8,6952,50,55
151,4,Mertesacker,Arsenal,Defender,37,Sunderland,H,2,0,0,0,0,0,0,0,0,0,0,4.8,6952,50,55
152,4,Mertesacker,Arsenal,Defender,38,Everton,H,3,1,1,38,0,0,0,0,0,1.8,0,4.8,7055,87,51
153,5,Gabriel,Arsenal,Defender,1,Liverpool,H,3,4,0,0,0,0,0,0,0,0,0,5,7373,0,0
154,5,Gabriel,Arsenal,Defender,2,Leicester City,A,0,0,0,0,0,0,0,0,0,0,0,5,5654,53,2203
155,5,Gabriel,Arsenal,Defender,3,Watford,A,3,1,0,0,0,0,0,0,0,0,0,4.9,4654,30,1292
156,5,Gabriel,Arsenal,Defender,4,Southampton,H,2,1,0,0,0,0,0,0,0,0,0,4.9,4151,43,743
157,5,Gabriel,Arsenal,Defender,5,Hull City,A,4,1,0,0,0,0,0,0,0,0,0,4.9,3886,18,322
158,5,Gabriel,Arsenal,Defender,6,Chelsea,H,3,0,0,0,0,0,0,0,0,0,0,4.8,3946,93,224
159,5,Gabriel,Arsenal,Defender,7,Burnley,A,1,0,0,0,0,0,0,0,0,0,0,4.8,4227,180,156
160,5,Gabriel,Arsenal,Defender,8,Swansea City,H,3,2,0,0,0,0,0,0,0,0,0,4.8,4572,164,176
161,5,Gabriel,Arsenal,Defender,9,Middlesbrough,H,0,0,0,0,0,0,0,0,0,0,0,4.8,4704,99,174
162,5,Gabriel,Arsenal,Defender,10,Sunderland,A,4,1,0,0,0,0,0,0,0,0,0,4.8,4785,95,183
163,5,Gabriel,Arsenal,Defender,11,Tottenham Hotspur,H,1,1,0,0,0,0,0,0,0,0,0,4.8,4914,121,185
164,5,Gabriel,Arsenal,Defender,12,Manchester United,A,1,1,0,0,0,0,0,0,0,0,0,4.8,5194,144,162
165,5,Gabriel,Arsenal,Defender,13,Bournemouth,H,3,1,1,75,0,0,0,0,0,1.4,0,4.8,5271,55,106
166,5,Gabriel,Arsenal,Defender,14,West Ham United,A,5,1,2,90,0,0,0,0,0,2.2,0,4.8,5708,382,102
167,5,Gabriel,Arsenal,Defender,15,Stoke City,H,3,1,2,90,0,0,0,0,0,2.1,0,4.8,7265,1583,227
168,5,Gabriel,Arsenal,Defender,16,Everton,A,1,2,1,90,0,0,0,0,0,3.2,0,4.8,9310,2261,355
169,5,Gabriel,Arsenal,Defender,17,Manchester City,A,1,2,0,90,0,0,0,0,0,1.5,0,4.8,9961,983,467
170,5,Gabriel,Arsenal,Defender,18,West Bromwich Albion,H,1,0,6,90,0,0,1,0,0,1.6,0,4.8,14370,4583,497
171,5,Gabriel,Arsenal,Defender,19,Crystal Palace,H,2,0,6,90,0,0,1,0,0,3.2,0,4.8,20944,7133,879
172,5,Gabriel,Arsenal,Defender,20,Bournemouth,A,3,3,1,27,0,0,0,0,0,1.1,0,4.8,23603,4820,2328
173,5,Gabriel,Arsenal,Defender,21,Swansea City,A,4,0,6,90,0,0,1,0,0,3.3,0,4.8,22275,3547,5358
174,5,Gabriel,Arsenal,Defender,22,Burnley,H,2,1,2,90,0,0,0,0,0,1.7,0,4.8,29410,8882,2321
175,5,Gabriel,Arsenal,Defender,23,Watford,H,1,2,0,90,0,0,0,0,0,8.4,0,4.8,30281,2983,2572
176,5,Gabriel,Arsenal,Defender,24,Chelsea,A,1,3,1,74,0,0,0,0,0,3.4,0,4.8,27554,454,3281
177,5,Gabriel,Arsenal,Defender,25,Hull City,H,2,0,0,0,0,0,0,0,0,0,0,4.8,28223,2284,1929
178,5,Gabriel,Arsenal,Defender,27,Liverpool,A,1,3,0,0,0,0,0,0,0,0,0,4.8,20170,121,2281
179,5,Gabriel,Arsenal,Defender,29,West Bromwich Albion,A,1,3,0,0,0,0,0,0,0,0,0,4.8,17295,73,1020
180,5,Gabriel,Arsenal,Defender,30,Manchester City,H,2,2,1,45,0,0,0,0,0,1.8,0,4.8,16208,36,1200
181,5,Gabriel,Arsenal,Defender,31,West Ham United,H,3,0,8,90,0,0,1,0,2,2.3,0,4.8,16603,782,417
182,5,Gabriel,Arsenal,Defender,32,Crystal Palace,A,0,3,1,90,0,0,0,0,0,4.5,0,4.8,19268,2888,317
183,5,Gabriel,Arsenal,Defender,33,Middlesbrough,A,2,1,1,90,0,0,0,0,0,1.5,0,4.8,19950,1422,873
184,5,Gabriel,Arsenal,Defender,34,Leicester City,H,1,0,6,90,0,0,1,0,0,3.7,0,4.8,20479,1504,1104
185,5,Gabriel,Arsenal,Defender,35,Tottenham Hotspur,A,0,2,0,74,0,0,0,0,0,0.6,0,4.8,36546,17507,1616
186,5,Gabriel,Arsenal,Defender,36,Manchester United,H,2,0,0,0,0,0,0,0,0,0,0,4.8,78623,51049,9189
187,5,Gabriel,Arsenal,Defender,36,Southampton,A,2,0,0,0,0,0,0,0,0,0,0,4.8,78623,51049,9189
188,5,Gabriel,Arsenal,Defender,37,Stoke City,A,4,1,0,0,0,0,0,0,0,0,0,4.8,40707,2720,40713
189,5,Gabriel,Arsenal,Defender,37,Sunderland,H,2,0,0,0,0,0,0,0,0,0,0,4.8,40707,2720,40713
190,5,Gabriel,Arsenal,Defender,38,Everton,H,3,1,0,52,0,0,0,0,0,2.5,0,4.8,34159,222,6832
191,6,Bellerín,Arsenal,Defender,1,Liverpool,H,3,4,0,90,0,0,0,0,0,2.8,0,6.5,950852,0,0
192,6,Bellerín,Arsenal,Defender,2,Leicester City,A,0,0,9,90,0,0,1,0,3,6.1,0,6.5,970078,4952,61256
193,6,Bellerín,Arsenal,Defender,3,Watford,A,3,1,2,90,0,0,0,0,0,4.5,0,6.5,1003265,23529,38353
194,6,Bellerín,Arsenal,Defender,4,Southampton,H,2,1,2,90,0,0,0,0,0,2.8,0,6.5,1012776,29018,51465
195,6,Bellerín,Arsenal,Defender,5,Hull City,A,4,1,2,90,0,0,0,0,0,3.4,0,6.5,990051,6258,40511
196,6,Bellerín,Arsenal,Defender,6,Chelsea,H,3,0,11,90,0,1,1,0,2,6.7,1,6.5,936022,5049,69489
197,6,Bellerín,Arsenal,Defender,7,Burnley,A,1,0,6,90,0,0,1,0,0,4,0,6.5,1001145,63674,13649
198,6,Bellerín,Arsenal,Defender,8,Swansea City,H,3,2,4,90,0,1,0,0,0,9.2,0,6.5,1033979,36844,20918
199,6,Bellerín,Arsenal,Defender,9,Middlesbrough,H,0,0,7,90,0,0,1,0,1,3.3,0,6.6,1085953,50283,11122
200,6,Bellerín,Arsenal,Defender,10,Sunderland,A,4,1,2,90,0,0,0,0,0,3.4,0,6.6,1122995,31412,5441
201,6,Bellerín,Arsenal,Defender,11,Tottenham Hotspur,H,1,1,2,90,0,0,0,0,0,3.3,0,6.6,1049720,7475,86439
202,6,Bellerín,Arsenal,Defender,12,Manchester United,A,1,1,0,0,0,0,0,0,0,0,0,6.5,860428,6905,203058
203,6,Bellerín,Arsenal,Defender,13,Bournemouth,H,3,1,0,0,0,0,0,0,0,0,0,6.5,747472,373,114650
204,6,Bellerín,Arsenal,Defender,14,West Ham United,A,5,1,0,0,0,0,0,0,0,0,0,6.4,683731,347,65439
205,6,Bellerín,Arsenal,Defender,15,Stoke City,H,3,1,6,66,0,1,0,0,1,9.7,0,6.4,651195,1283,35540
206,6,Bellerín,Arsenal,Defender,16,Everton,A,1,2,1,90,0,0,0,0,0,1.5,0,6.4,677330,25064,2428
207,6,Bellerín,Arsenal,Defender,17,Manchester City,A,1,2,1,90,0,0,0,0,0,0.9,0,6.4,681490,7207,5829
208,6,Bellerín,Arsenal,Defender,18,West Bromwich Albion,H,1,0,7,90,0,0,1,0,1,4.4,0,6.4,689404,10497,7607
209,6,Bellerín,Arsenal,Defender,19,Crystal Palace,H,2,0,8,90,0,0,1,0,2,5.3,0,6.4,705058,16143,4321
